f1	f2	beta_pos	beta_neg	beta_zero
0.846649411739845	0.616884402221621	0.0550156347179098	0.0550156347179098	-0.0550156347179098
0.153823372232642	0.128065512115892	0.0876451649169504	0.0876451649169504	0.0876451649169504
0.301783205597132	0.312565078487911	0.0908688024516857	0.0908688024516857	-0.0908688024516857
0.71255217957431	0.794323782611689	0.0485604563570397	0.0485604563570397	0.0485604563570397
0.467504070564419	0.790575634654802	-0.0173832635820801	0.0173832635820801	0.0173832635820801
0.985526115508975	0.804654915505625	0.0649632648180149	-0.0649632648180149	0.0649632648180149
0.550747215506096	0.746657206748323	-0.0322572038761915	-0.0322572038761915	0.0322572038761915
0.645282086335787	0.968726558936577	0.00785281649321843	-0.00785281649321843	0.00785281649321843
0.0636206767781578	0.0947368918408538	-0.110240474302213	-0.110240474302213	0.110240474302213
0.0774566950411	0.442437243267776	0.0353037699342417	0.0353037699342417	-0.0353037699342417
0.263205367954042	0.157764262254377	-0.0291551183144985	-0.0291551183144985	-0.0291551183144985
0.314512085152607	0.880647667295432	-0.0506357339730824	-0.0506357339730824	-0.0506357339730824
0.0669148793497906	0.0745759919184849	-0.118641253218294	-0.118641253218294	-0.118641253218294
0.557810518560879	0.134760416460112	0.0145512993424364	-0.0145512993424364	-0.0145512993424364
0.452817208846098	0.578288907056036	0.00824738791179939	-0.00824738791179939	0.00824738791179939
0.887767849969468	0.853697224715789	0.0302574682398877	0.0302574682398877	0.0302574682398877
0.968838672610821	0.98426393891829	-0.137494851054682	-0.137494851054682	0.137494851054682
0.392516475298686	0.215836775584566	0.0294891262701983	-0.0294891262701983	-0.0294891262701983
0.377104578641161	0.460121261425393	-0.0385349313910925	0.0385349313910925	-0.0385349313910925
0.22147981869449	0.297599249685063	0.0295483350943293	-0.0295483350943293	0.0295483350943293
0.411779700834207	0.153435509002497	0.0361707509662899	-0.0361707509662899	0.0361707509662899
0.55483366592483	0.307821914527353	-0.0368413873823417	0.0368413873823417	-0.0368413873823417
0.856315892181265	0.848849262174762	0.0345781494721893	0.0345781494721893	-0.0345781494721893
0.0848424819782661	0.891984412142746	-0.00924222993347448	0.00924222993347448	-0.00924222993347448
0.413799318889804	0.101739193546511	0.101583237046477	-0.101583237046477	-0.101583237046477
0.954385767288719	0.859082773588855	0.0756831137458514	0.0756831137458514	0.0756831137458514
0.097301042898306	0.286606662074138	-0.0124855084633472	-0.0124855084633472	0.0124855084633472
0.859615630320109	0.706451928098203	0.0449787658520882	-0.0449787658520882	-0.0449787658520882
0.0170191081465829	0.0112503584141353	-0.566145312903	-0.566145312903	-0.566145312903
0.408650092950702	0.426457945297504	-0.0772633529056415	0.0772633529056415	-0.0772633529056415
0.17661901878278	0.0488033398647741	0.0270689803418596	0.0270689803418596	0.0270689803418596
0.334712159116011	0.0370833032983707	0.0786154189156	-0.0786154189156	-0.0786154189156
0.985988639821014	0.94702909167339	-0.492160918073594	0.492160918073594	0.492160918073594
0.810134726052701	0.818085794595332	-0.0234443277379791	0.0234443277379791	0.0234443277379791
0.771694826577537	0.430388731881359	-0.0235375052633818	0.0235375052633818	0.0235375052633818
0.833062308224774	0.349471864595985	-0.0312398916397586	-0.0312398916397586	0.0312398916397586
0.359441404601608	0.393407977163701	0.0696600097383859	-0.0696600097383859	-0.0696600097383859
0.0998312428208322	0.0532546704351909	-0.0618390183435019	0.0618390183435019	-0.0618390183435019
0.111875271696343	0.757688322190666	-0.0183304195794942	0.0183304195794942	0.0183304195794942
0.987302754693906	0.541347934059737	0.0522117849824894	0.0522117849824894	-0.0522117849824894
0.0208149848642877	0.0138445472408182	-0.00182214667347668	-0.00182214667347668	0.00182214667347668
0.450701657826804	0.6639775922684	0.0270043707199843	0.0270043707199843	0.0270043707199843
0.701078405609715	0.775737074851413	0.0378254264779091	0.0378254264779091	-0.0378254264779091
0.0905319514294016	0.322630363565879	0.0212697726457763	0.0212697726457763	-0.0212697726457763
0.754873141027947	0.825708305076934	-0.0280474347263458	-0.0280474347263458	-0.0280474347263458
0.855064290490255	0.180790803302035	-0.021366886670032	0.021366886670032	0.021366886670032
0.979500623887852	0.965859107477782	-0.135837095866974	0.135837095866974	-0.135837095866974
0.261446423038296	0.296148218792597	-0.0114229975726653	-0.0114229975726653	-0.0114229975726653
0.474619310542614	0.79010926500261	-0.0633575671428356	-0.0633575671428356	-0.0633575671428356
0.570759335745026	0.93637173603766	0.0619052180665711	0.0619052180665711	-0.0619052180665711
0.0590713502252749	0.197331462836721	-0.153460690899627	-0.153460690899627	-0.153460690899627
0.223178410557618	0.460211541100891	0.00412300742475939	-0.00412300742475939	-0.00412300742475939
0.01871003137783	0.0212459234957229	0.217210293505202	0.217210293505202	0.217210293505202
0.254128223346867	0.394596721891653	0.00126128983389082	0.00126128983389082	0.00126128983389082
0.0131134284046433	0.0671948436761152	-0.26822650224288	-0.26822650224288	0.26822650224288
0.887902809737187	0.913422443867705	0.121197231137705	-0.121197231137705	-0.121197231137705
0.941678399770579	0.988435291629255	-0.237997445371578	0.237997445371578	-0.237997445371578
0.951104027863648	0.965335456512869	-0.142649282968077	-0.142649282968077	0.142649282968077
0.476382431152203	0.585035635289939	0.00292661991019741	-0.00292661991019741	0.00292661991019741
0.0377810795964512	0.0206704620131075	0.246973823342532	0.246973823342532	0.246973823342532
0.587384138992359	0.715380081654144	0.0117430468608384	0.0117430468608384	-0.0117430468608384
0.608043357207491	0.942295649301314	0.069313296365455	-0.069313296365455	-0.069313296365455
0.311554309980375	0.466067841319083	0.0164148253442613	0.0164148253442613	-0.0164148253442613
0.0577618381535148	0.18254690302318	-0.00212995487823054	0.00212995487823054	-0.00212995487823054
0.928120632074487	0.898041652676596	-0.189218895000663	0.189218895000663	0.189218895000663
0.709042535622466	0.832744107455042	0.000860607382535428	0.000860607382535428	-0.000860607382535428
0.304013178407683	0.312290359840136	-0.0469541981040639	-0.0469541981040639	-0.0469541981040639
0.102616258551404	0.389525251721045	0.0543172724178273	0.0543172724178273	-0.0543172724178273
0.593184187317918	0.172570224376399	0.0361600964973264	-0.0361600964973264	0.0361600964973264
0.579609383436292	0.509159714300988	-0.0243679351857454	-0.0243679351857454	0.0243679351857454
0.47517638602206	0.569492881175236	0.0119600111493021	-0.0119600111493021	0.0119600111493021
0.0327558995463902	0.0934795519439742	-0.0072584796283305	0.0072584796283305	-0.0072584796283305
0.952542837035949	0.957069038728224	0.13579032428511	-0.13579032428511	0.13579032428511
0.846149335188593	0.813673637176063	0.0628331219451413	-0.0628331219451413	0.0628331219451413
0.102223987505203	0.238838787952949	0.0268237535936652	0.0268237535936652	-0.0268237535936652
0.0145204541477558	0.227302948074967	0.00199449722896908	0.00199449722896908	-0.00199449722896908
0.764806056231471	0.96804225515456	-0.0125527413243504	-0.0125527413243504	0.0125527413243504
0.446098688030386	0.345160873591062	0.0310367966210993	-0.0310367966210993	-0.0310367966210993
0.517620061772768	0.468105017003722	0.0119398234038875	-0.0119398234038875	-0.0119398234038875
0.895151964245652	0.585802062763386	-0.05095898396543	-0.05095898396543	-0.05095898396543
0.350880978471944	0.173912522237479	0.0203731156091604	-0.0203731156091604	-0.0203731156091604
0.0754185160649383	0.407618389689303	-0.0193621103262447	-0.0193621103262447	0.0193621103262447
0.197775255236948	0.539227389128342	-0.0295500787129627	-0.0295500787129627	-0.0295500787129627
0.254020578976502	0.0445637760765246	-0.047986586058465	-0.047986586058465	0.047986586058465
0.168463094972928	0.0174509917852477	0.0784726308692084	0.0784726308692084	-0.0784726308692084
0.545884449461084	0.715459442139623	0.00180779309272112	0.00180779309272112	-0.00180779309272112
0.171067869220834	0.0113585528862756	0.034450023454747	0.034450023454747	-0.034450023454747
0.885923211562619	0.787898223959388	0.0108719396657477	-0.0108719396657477	0.0108719396657477
0.313898686232324	0.36060487821607	0.0105477896920102	-0.0105477896920102	0.0105477896920102
0.0961432823698374	0.383701578905882	-0.0788235551139261	-0.0788235551139261	0.0788235551139261
0.553203869995111	0.411045184151108	-0.0142344821212009	0.0142344821212009	0.0142344821212009
0.322371561360838	0.477930464598982	0.002491898803562	-0.002491898803562	0.002491898803562
0.832028345506414	0.529465126410245	0.0424011909432113	-0.0424011909432113	0.0424011909432113
0.907937735083361	0.419134741333992	-0.0204435388541526	0.0204435388541526	-0.0204435388541526
0.0202525275560906	0.140645682717974	0.0710702687147288	-0.0710702687147288	-0.0710702687147288
0.948475239546204	0.695826786126391	0.0267154529663137	-0.0267154529663137	0.0267154529663137
0.304849557473926	0.0460676518622783	-0.0342376272051849	0.0342376272051849	-0.0342376272051849
0.219695510145601	0.401281318405676	-0.0248945647309339	0.0248945647309339	-0.0248945647309339
0.860435766305081	0.865178905066242	0.027572681349919	-0.027572681349919	-0.027572681349919
0.12682321356885	0.0972405150191561	0.0228300720836076	-0.0228300720836076	0.0228300720836076
0.470164820400269	0.248253118026814	0.0215371230765588	0.0215371230765588	-0.0215371230765588
0.913958420536913	0.894663047773246	-0.0204504878086278	-0.0204504878086278	0.0204504878086278
0.819758384180506	0.803178387023679	0.0550672519584232	-0.0550672519584232	0.0550672519584232
0.504683952102791	0.800499851859123	0.014577294459168	-0.014577294459168	-0.014577294459168
0.205486940761732	0.528019047744041	0.022865689374226	0.022865689374226	-0.022865689374226
0.746539795593428	0.861009960700768	0.00116643196008044	0.00116643196008044	-0.00116643196008044
0.64405721315421	0.829288065817636	-0.041768967832592	0.041768967832592	0.041768967832592
0.866755692140628	0.710062368114904	0.0183029863018768	0.0183029863018768	0.0183029863018768
0.887920204841481	0.662735024294235	0.0760236146665127	0.0760236146665127	-0.0760236146665127
0.392891577899991	0.0348286579894089	0.0477786322340724	-0.0477786322340724	0.0477786322340724
0.158588030118199	0.304742573491711	-0.0384610710831039	0.0384610710831039	-0.0384610710831039
0.0427484555343763	0.129377130634703	-0.0829698849398755	0.0829698849398755	-0.0829698849398755
0.0369462722309886	0.556824983246055	-0.0150049043930917	0.0150049043930917	-0.0150049043930917
0.0299356244667727	0.0951558910151434	0.0898468123906216	-0.0898468123906216	-0.0898468123906216
0.683256415022517	0.691364806648685	-0.071762209865559	0.071762209865559	0.071762209865559
0.503018239171609	0.860808223910821	0.00630053004506223	0.00630053004506223	-0.00630053004506223
0.0864709204245568	0.348566946609626	-0.0220093617165292	-0.0220093617165292	0.0220093617165292
0.396421611685804	0.219657140686659	0.015697841133452	-0.015697841133452	0.015697841133452
0.283040985047482	0.418563336018176	0.0396966146404152	-0.0396966146404152	0.0396966146404152
0.21959670669513	0.497289052476771	-0.072842853146414	0.072842853146414	-0.072842853146414
0.464147190261542	0.408460033720655	-0.000676312795717283	0.000676312795717283	0.000676312795717283
0.14786791641104	0.85669744953563	0.0401638482898982	0.0401638482898982	0.0401638482898982
0.6474924451283	0.499917472869181	0.0156371442651939	0.0156371442651939	0.0156371442651939
0.53277819938174	0.768526736552333	0.0131004042432262	-0.0131004042432262	0.0131004042432262
0.39456976507099	0.585158800815993	-0.00710482646001159	0.00710482646001159	0.00710482646001159
0.412859287811569	0.317023834322269	0.0180472288581857	0.0180472288581857	0.0180472288581857
0.943078145890649	0.378748326415227	0.00441799918969474	0.00441799918969474	-0.00441799918969474
0.749357402086108	0.620899594222399	0.0252592269816211	-0.0252592269816211	0.0252592269816211
0.888537671507686	0.487946856015878	-0.00440039855598394	-0.00440039855598394	0.00440039855598394
0.548937215987933	0.608682326424862	0.00780375910694312	-0.00780375910694312	0.00780375910694312
0.331283186468437	0.602920692792314	-0.0483682030115391	0.0483682030115391	0.0483682030115391
0.422800491325327	0.387513958758809	-0.0258218042922535	0.0258218042922535	-0.0258218042922535
0.303319300849544	0.423010964276693	-0.0161403568624709	-0.0161403568624709	-0.0161403568624709
0.03810684563483	0.199604542729006	0.0483830750146233	0.0483830750146233	-0.0483830750146233
0.0143019831878966	0.1747778626468	-0.038585228853123	-0.038585228853123	-0.038585228853123
0.0132205562979187	0.020075696910362	0.310869113857182	-0.310869113857182	-0.310869113857182
0.936909165264189	0.669760028292928	-0.0185286158313423	0.0185286158313423	-0.0185286158313423
0.286265972653559	0.0148956225926302	-0.0746486283595645	0.0746486283595645	0.0746486283595645
0.25376703615767	0.0881040032934433	0.0137217724287425	0.0137217724287425	0.0137217724287425
0.609108079451695	0.929407664070755	-0.024930160676084	0.024930160676084	0.024930160676084
0.289032690337303	0.219573767565419	-0.054376241972999	0.054376241972999	-0.054376241972999
0.0201164816415132	0.0534657080663732	-0.202595074185375	-0.202595074185375	0.202595074185375
0.102652433705407	0.157295315329456	0.101447774789549	-0.101447774789549	-0.101447774789549
0.320727551992888	0.318383386790977	-0.0320570876137432	0.0320570876137432	-0.0320570876137432
0.460141264823996	0.527111909945541	-0.0392173689155346	-0.0392173689155346	-0.0392173689155346
0.792122485883016	0.938038927694485	0.0317803955141442	0.0317803955141442	-0.0317803955141442
0.0938724359718004	0.523863407151434	0.0713672943073777	0.0713672943073777	-0.0713672943073777
0.914126848588909	0.421485696261319	-0.00588796229734953	-0.00588796229734953	0.00588796229734953
0.0465241599522549	0.0248444113079759	-0.169019347186081	-0.169019347186081	-0.169019347186081
0.79975071151016	0.748555411244673	0.0416803567236874	0.0416803567236874	-0.0416803567236874
0.687311140645021	0.727978070194993	-0.0205357427862343	-0.0205357427862343	0.0205357427862343
0.457549169638015	0.737636726970011	0.00489481620942561	-0.00489481620942561	0.00489481620942561
0.817091259004592	0.725878270466902	0.00430363402819058	0.00430363402819058	-0.00430363402819058
0.344743356240847	0.551689655021602	0.0690234442203449	-0.0690234442203449	-0.0690234442203449
0.988976162235032	0.989761326625053	0.665751640234611	0.665751640234611	-0.665751640234611
0.278600789516115	0.0521468831879873	0.0260060825360457	0.0260060825360457	-0.0260060825360457
0.75746153248143	0.271465257887909	0.0100390813282531	0.0100390813282531	-0.0100390813282531
0.481008813707056	0.207661302577362	0.00919066868662573	0.00919066868662573	-0.00919066868662573
0.403980332428935	0.199573817278953	-0.00638797053341617	-0.00638797053341617	0.00638797053341617
0.507466470261342	0.0689101878933448	-0.0453880737024798	-0.0453880737024798	0.0453880737024798
0.968364954501578	0.879611672222617	0.0176912890304709	-0.0176912890304709	-0.0176912890304709
0.842572459383836	0.561292917955226	-0.037305340425184	0.037305340425184	0.037305340425184
0.965175966265357	0.923179879414155	-0.0792526617873881	-0.0792526617873881	-0.0792526617873881
0.361678903526064	0.371302211044782	-0.0438565928124109	-0.0438565928124109	-0.0438565928124109
0.978876162369449	0.734719311747485	0.0363313367900404	0.0363313367900404	0.0363313367900404
0.159060804919568	0.137541260629709	0.0626695031106625	0.0626695031106625	-0.0626695031106625
0.957177760585179	0.566630251784092	0.0882548297933205	0.0882548297933205	-0.0882548297933205
0.987877730522104	0.87385943162747	0.00542529596946097	0.00542529596946097	0.00542529596946097
0.63136190256012	0.573660783415051	-0.013999792327076	0.013999792327076	-0.013999792327076
0.0486545920788784	0.131707246756191	-0.0433792078184505	-0.0433792078184505	-0.0433792078184505
0.936616210691804	0.966909756804239	0.143849871360578	-0.143849871360578	0.143849871360578
0.403968003530678	0.549093555360966	0.0480090362676797	0.0480090362676797	-0.0480090362676797
0.176651802803851	0.312458365435963	0.0142048138737724	0.0142048138737724	-0.0142048138737724
0.0687390705630657	0.114436524799887	-0.0106099537272789	0.0106099537272789	-0.0106099537272789
0.989623473160629	0.974297354084023	0.232948624592133	-0.232948624592133	0.232948624592133
0.686983733346589	0.733155894439938	0.0198646311274341	0.0198646311274341	-0.0198646311274341
0.463760538523853	0.507035490921872	-0.000910115009667993	-0.000910115009667993	0.000910115009667993
0.395234194292022	0.123783665962975	-0.100119180103808	0.100119180103808	0.100119180103808
0.508811714778095	0.859771082536036	-0.0381046504595993	0.0381046504595993	-0.0381046504595993
0.1902623278702	0.591155653569676	-0.0286689195161138	0.0286689195161138	0.0286689195161138
0.641609356254512	0.98183033620399	-0.068831272054313	-0.068831272054313	0.068831272054313
0.431408187168243	0.0435593162242105	0.0264935215954698	0.0264935215954698	0.0264935215954698
0.775493883004484	0.750572795382329	0.0199503811744103	0.0199503811744103	-0.0199503811744103
0.757076922860561	0.236911846174123	-0.0248416293377097	0.0248416293377097	-0.0248416293377097
0.320075309294465	0.257722442123304	0.0447074686277151	-0.0447074686277151	0.0447074686277151
0.495032650366089	0.0197421932506838	-0.0157586284690507	0.0157586284690507	-0.0157586284690507
0.673151720891604	0.850887584649867	-0.0592024361136339	-0.0592024361136339	-0.0592024361136339
0.754618565358698	0.414035330663676	0.0164874014411116	0.0164874014411116	0.0164874014411116
0.100051785621782	0.224351828262986	-0.0202908893498106	-0.0202908893498106	-0.0202908893498106
0.488397440116401	0.481983086331921	-0.00453137191448875	0.00453137191448875	-0.00453137191448875
0.17799446269347	0.0220831724265058	-0.00352575371174086	0.00352575371174086	-0.00352575371174086
0.920633338182734	0.841426971253321	-0.0410166052578455	-0.0410166052578455	-0.0410166052578455
0.0952160410075184	0.492968438361429	0.0389263749470059	0.0389263749470059	-0.0389263749470059
